,Unnamed: 0,customerid,event_timestamp,exited
3901,3901,15714610,2016-05-23 19:03:04+00:00,0
3902,3902,15720305,2016-05-23 19:35:07+00:00,1
3903,3903,15678129,2016-05-23 21:59:08+00:00,0
3904,3904,15566633,2016-05-23 23:46:34+00:00,0
3905,3905,15680436,2016-05-23 23:45:12+00:00,0
3906,3906,15674343,2016-05-24 00:26:38+00:00,0
3907,3907,15658890,2016-05-24 01:31:48+00:00,0
3908,3908,15599004,2016-05-24 02:08:56+00:00,0
3909,3909,15726487,2016-05-24 04:53:48+00:00,0
3910,3910,15698716,2016-05-24 04:49:46+00:00,1
3911,3911,15710527,2016-05-24 05:37:59+00:00,0
3912,3912,15655590,2016-05-24 05:48:31+00:00,0
3913,3913,15732266,2016-05-24 06:11:48+00:00,1
3914,3914,15669326,2016-05-24 06:36:46+00:00,0
3915,3915,15672246,2016-05-24 06:35:25+00:00,0
3916,3916,15620276,2016-05-24 06:31:19+00:00,0
3917,3917,15640258,2016-05-24 06:34:04+00:00,1
3918,3918,15740283,2016-05-24 06:47:50+00:00,0
3919,3919,15759717,2016-05-24 06:47:50+00:00,0
3920,3920,15620268,2016-05-24 06:49:12+00:00,0
3921,3921,15743871,2016-05-24 06:51:33+00:00,1
3922,3922,15614491,2016-05-24 06:52:54+00:00,0
3923,3923,15595047,2016-05-24 07:01:53+00:00,0
3924,3924,15732334,2016-05-24 07:26:27+00:00,0
3925,3925,15701206,2016-05-24 07:34:17+00:00,0
3926,3926,15581280,2016-05-24 07:32:56+00:00,0
3927,3927,15651943,2016-05-24 07:35:39+00:00,0
3928,3928,15609545,2016-05-24 07:35:39+00:00,0
3929,3929,15658548,2016-05-24 07:32:56+00:00,0
3930,3930,15626008,2016-05-24 07:30:34+00:00,1
3931,3931,15774133,2016-05-24 07:46:18+00:00,0
3932,3932,15763798,2016-05-24 08:05:02+00:00,0
3933,3933,15758013,2016-05-24 08:11:39+00:00,0
3934,3934,15705765,2016-05-24 08:11:39+00:00,0
3935,3935,15648362,2016-05-24 08:28:54+00:00,1
3936,3936,15761102,2016-05-24 08:33:06+00:00,0
3937,3937,15610165,2016-05-24 08:42:24+00:00,0
3938,3938,15723717,2016-05-24 08:48:55+00:00,1
3939,3939,15654611,2016-05-24 08:58:15+00:00,0
3940,3940,15659736,2016-05-24 09:08:01+00:00,1
3941,3941,15603170,2016-05-24 09:22:38+00:00,1
3942,3942,15786167,2016-05-24 09:46:02+00:00,0
3943,3943,15671915,2016-05-24 09:43:37+00:00,0
3944,3944,15794792,2016-05-24 09:48:52+00:00,0
3945,3945,15652789,2016-05-24 09:51:13+00:00,0
3946,3946,15739168,2016-05-24 11:00:01+00:00,0
3947,3947,15719950,2016-05-24 11:28:25+00:00,0
3948,3948,15743818,2016-05-24 11:29:53+00:00,0
3949,3949,15717937,2016-05-24 11:40:37+00:00,0
3950,3950,15602841,2016-05-24 11:49:00+00:00,0
3951,3951,15619972,2016-05-24 12:00:50+00:00,1
3952,3952,15796114,2016-05-24 12:27:01+00:00,0
3953,3953,15633546,2016-05-24 12:25:38+00:00,0
3954,3954,15758755,2016-05-24 12:46:11+00:00,0
3955,3955,15695168,2016-05-24 12:49:01+00:00,0
3956,3956,15754342,2016-05-24 12:49:01+00:00,0
3957,3957,15756610,2016-05-24 13:04:55+00:00,1
3958,3958,15640917,2016-05-24 13:19:48+00:00,0
3959,3959,15663164,2016-05-24 13:19:48+00:00,1
3960,3960,15616811,2016-05-24 13:31:53+00:00,0
3961,3961,15610781,2016-05-24 13:50:21+00:00,0
3962,3962,15600911,2016-05-24 15:06:57+00:00,0
3963,3963,15629603,2016-05-24 15:11:08+00:00,0
3964,3964,15714981,2016-05-24 15:20:26+00:00,1
3965,3965,15775892,2016-05-24 15:24:32+00:00,0
3966,3966,15782778,2016-05-24 15:21:46+00:00,0
3967,3967,15786643,2016-05-24 15:21:46+00:00,0
3968,3968,15595657,2016-05-24 15:24:32+00:00,0
3969,3969,15743673,2016-05-24 15:37:50+00:00,1
3970,3970,15634310,2016-05-24 15:32:19+00:00,0
3971,3971,15790809,2016-05-24 15:53:00+00:00,0
3972,3972,15668695,2016-05-24 15:51:38+00:00,0
3973,3973,15669281,2016-05-24 16:16:50+00:00,0
3974,3974,15621031,2016-05-24 16:27:54+00:00,0
3975,3975,15720071,2016-05-24 16:27:54+00:00,1
3976,3976,15792180,2016-05-24 17:43:47+00:00,0
3977,3977,15813894,2016-05-24 18:19:58+00:00,0
3978,3978,15669490,2016-05-24 18:15:54+00:00,0
3979,3979,15783030,2016-05-24 18:17:15+00:00,1
3980,3980,15695792,2016-05-24 18:17:15+00:00,0
3981,3981,15575676,2016-05-24 18:40:01+00:00,0
3982,3982,15627665,2016-05-24 18:38:38+00:00,1
3983,3983,15814092,2016-05-24 18:57:55+00:00,1
3984,3984,15695225,2016-05-24 18:56:33+00:00,0
3985,3985,15615091,2016-05-24 19:07:34+00:00,0
3986,3986,15794345,2016-05-24 19:28:01+00:00,0
3987,3987,15726484,2016-05-24 20:28:16+00:00,0
3988,3988,15650442,2016-05-24 20:41:15+00:00,1
3989,3989,15714256,2016-05-24 20:50:07+00:00,0
3990,3990,15778752,2016-05-24 21:49:53+00:00,0
3991,3991,15601659,2016-05-24 21:43:11+00:00,1
3992,3992,15602811,2016-05-24 22:02:09+00:00,0
3993,3993,15779414,2016-05-24 22:02:09+00:00,0
3994,3994,15763097,2016-05-25 00:03:20+00:00,0
3995,3995,15633666,2016-05-25 01:17:08+00:00,0
3996,3996,15718789,2016-05-25 03:17:50+00:00,0
3997,3997,15690620,2016-05-25 05:21:50+00:00,0
3998,3998,15737071,2016-05-25 05:32:50+00:00,1
3999,3999,15665062,2016-05-25 06:08:36+00:00,0
4000,4000,15600692,2016-05-25 06:27:42+00:00,0
4001,4001,15792064,2016-05-25 07:10:01+00:00,1
4002,4002,15811486,2016-05-25 07:24:51+00:00,0
4003,4003,15626141,2016-05-25 07:30:26+00:00,0
4004,4004,15738546,2016-05-25 07:44:51+00:00,0
4005,4005,15677052,2016-05-25 07:44:51+00:00,1
4006,4006,15656454,2016-05-25 07:56:31+00:00,0
4007,4007,15645496,2016-05-25 08:30:01+00:00,0
4008,4008,15612505,2016-05-25 08:48:20+00:00,0
4009,4009,15708513,2016-05-25 11:32:40+00:00,0
4010,4010,15685654,2016-05-25 11:35:01+00:00,0
4011,4011,15732307,2016-05-25 11:54:43+00:00,0
4012,4012,15726814,2016-05-25 11:54:43+00:00,0
4013,4013,15653776,2016-05-25 12:03:59+00:00,1
4014,4014,15597914,2016-05-25 12:03:59+00:00,1
4015,4015,15631603,2016-05-25 12:17:03+00:00,0
4016,4016,15789753,2016-05-25 12:38:00+00:00,0
4017,4017,15678034,2016-05-25 12:44:54+00:00,1
4018,4018,15690209,2016-05-25 12:48:37+00:00,0
4019,4019,15592091,2016-05-25 12:42:07+00:00,0
4020,4020,15647453,2016-05-25 12:42:07+00:00,0
4021,4021,15697100,2016-05-25 12:42:07+00:00,1
4022,4022,15811290,2016-05-25 12:57:55+00:00,0
4023,4023,15629187,2016-05-25 13:17:27+00:00,0
4024,4024,15758073,2016-05-25 14:27:54+00:00,0
4025,4025,15640769,2016-05-25 14:38:56+00:00,0
4026,4026,15606641,2016-05-25 14:57:29+00:00,1
4027,4027,15718280,2016-05-25 16:00:53+00:00,0
4028,4028,15764335,2016-05-25 16:16:48+00:00,0
4029,4029,15634218,2016-05-25 16:16:48+00:00,0
4030,4030,15808760,2016-05-25 16:16:48+00:00,0
4031,4031,15648461,2016-05-25 16:24:40+00:00,0
4032,4032,15593555,2016-05-25 16:38:15+00:00,0
4033,4033,15569079,2016-05-25 18:08:58+00:00,1
4034,4034,15800736,2016-05-25 18:16:46+00:00,0
4035,4035,15792607,2016-05-25 18:12:45+00:00,0
4036,4036,15640034,2016-05-25 18:12:45+00:00,1
4037,4037,15807563,2016-05-25 18:10:20+00:00,1
4038,4038,15684461,2016-05-25 18:26:18+00:00,1
4039,4039,15580134,2016-05-25 18:19:28+00:00,0
4040,4040,15679075,2016-05-25 19:15:34+00:00,0
4041,4041,15742504,2016-05-25 19:26:20+00:00,0
4042,4042,15567328,2016-05-25 19:23:40+00:00,0
4043,4043,15698294,2016-05-25 19:23:40+00:00,0
4044,4044,15607142,2016-05-25 19:56:52+00:00,0
4045,4045,15738516,2016-05-25 19:51:20+00:00,0
4046,4046,15806403,2016-05-25 20:43:50+00:00,0
4047,4047,15656707,2016-05-25 20:53:22+00:00,0
4048,4048,15653715,2016-05-25 21:09:10+00:00,0
4049,4049,15806184,2016-05-25 21:09:10+00:00,0
4050,4050,15585734,2016-05-25 23:37:47+00:00,0
4051,4051,15725639,2016-05-26 03:35:49+00:00,0
4052,4052,15618401,2016-05-26 03:50:32+00:00,0
4053,4053,15785385,2016-05-26 04:49:20+00:00,0
4054,4054,15734762,2016-05-26 04:48:00+00:00,1
4055,4055,15767129,2016-05-26 05:15:10+00:00,0
4056,4056,15797204,2016-05-26 05:08:18+00:00,0
4057,4057,15769272,2016-05-26 05:17:59+00:00,0
4058,4058,15771966,2016-05-26 05:02:47+00:00,0
4059,4059,15691952,2016-05-26 06:24:59+00:00,0
4060,4060,15593250,2016-05-26 06:43:50+00:00,0
4061,4061,15605333,2016-05-26 06:39:59+00:00,0
4062,4062,15800083,2016-05-26 07:18:15+00:00,1
4063,4063,15575691,2016-05-26 07:34:21+00:00,0
4064,4064,15689886,2016-05-26 07:47:58+00:00,1
4065,4065,15809838,2016-05-26 08:00:08+00:00,0
4066,4066,15736154,2016-05-26 08:02:59+00:00,0
4067,4067,15767391,2016-05-26 08:14:11+00:00,0
4068,4068,15704910,2016-05-26 08:30:33+00:00,0
4069,4069,15656613,2016-05-26 08:19:49+00:00,0
4070,4070,15611551,2016-05-26 08:34:52+00:00,0
4071,4071,15732430,2016-05-26 08:36:12+00:00,0
4072,4072,15741865,2016-05-26 08:47:17+00:00,0
4073,4073,15634143,2016-05-26 08:43:21+00:00,0
4074,4074,15609676,2016-05-26 08:41:54+00:00,0
4075,4075,15761600,2016-05-26 08:44:51+00:00,0
4076,4076,15676404,2016-05-26 08:51:06+00:00,1
4077,4077,15659236,2016-05-26 08:44:51+00:00,0
4078,4078,15690440,2016-05-26 08:41:54+00:00,0
4079,4079,15694601,2016-05-26 09:09:04+00:00,0
4080,4080,15812262,2016-05-26 09:14:40+00:00,1
4081,4081,15762821,2016-05-26 09:16:03+00:00,0
4082,4082,15669301,2016-05-26 09:30:42+00:00,1
4083,4083,15672640,2016-05-26 09:26:51+00:00,0
4084,4084,15750458,2016-05-26 09:21:37+00:00,0
4085,4085,15627251,2016-05-26 09:30:42+00:00,0
4086,4086,15764294,2016-05-26 09:32:07+00:00,0
4087,4087,15659962,2016-05-26 09:34:54+00:00,0
4088,4088,15788536,2016-05-26 09:36:15+00:00,0
4089,4089,15596979,2016-05-26 09:44:13+00:00,0
4090,4090,15681220,2016-05-26 09:41:27+00:00,0
4091,4091,15635097,2016-05-26 09:53:56+00:00,0
4092,4092,15780779,2016-05-26 10:05:07+00:00,0
4093,4093,15798470,2016-05-26 10:05:07+00:00,1
4094,4094,15760880,2016-05-26 10:26:17+00:00,0
4095,4095,15616929,2016-05-26 10:23:53+00:00,0
4096,4096,15758775,2016-05-26 10:26:17+00:00,0
4097,4097,15663386,2016-05-26 10:29:05+00:00,0
4098,4098,15621267,2016-05-26 10:41:21+00:00,0
4099,4099,15720509,2016-05-26 10:42:49+00:00,0
4100,4100,15693322,2016-05-26 10:47:04+00:00,0
4101,4101,15589544,2016-05-26 11:22:09+00:00,0
4102,4102,15772030,2016-05-26 11:44:57+00:00,0
4103,4103,15693337,2016-05-26 12:02:54+00:00,0
4104,4104,15676571,2016-05-26 12:10:53+00:00,1
4105,4105,15701392,2016-05-26 12:10:53+00:00,0
4106,4106,15741092,2016-05-26 12:13:16+00:00,0
4107,4107,15643865,2016-05-26 12:25:18+00:00,1
4108,4108,15769389,2016-05-26 12:19:47+00:00,0
4109,4109,15807768,2016-05-26 12:30:54+00:00,0
4110,4110,15801630,2016-05-26 12:56:49+00:00,0
4111,4111,15705034,2016-05-26 13:38:50+00:00,0
4112,4112,15763107,2016-05-26 13:44:19+00:00,0
4113,4113,15667085,2016-05-26 14:00:33+00:00,0
4114,4114,15647008,2016-05-26 14:29:16+00:00,1
4115,4115,15584505,2016-05-26 14:35:21+00:00,0
4116,4116,15748068,2016-05-26 14:33:00+00:00,0
4117,4117,15663964,2016-05-26 14:33:00+00:00,0
4118,4118,15782311,2016-05-26 14:49:09+00:00,0
4119,4119,15588197,2016-05-26 14:49:09+00:00,0
4120,4120,15610105,2016-05-26 14:54:30+00:00,0
4121,4121,15606133,2016-05-26 14:51:50+00:00,0
4122,4122,15599403,2016-05-26 14:51:50+00:00,0
4123,4123,15648225,2016-05-26 14:55:51+00:00,0
4124,4124,15608406,2016-05-26 15:27:20+00:00,1
4125,4125,15633378,2016-05-26 15:34:13+00:00,0
4126,4126,15664759,2016-05-26 15:43:50+00:00,0
4127,4127,15625545,2016-05-26 16:19:08+00:00,1
4128,4128,15772148,2016-05-26 16:26:06+00:00,0
4129,4129,15810829,2016-05-26 16:27:31+00:00,1
4130,4130,15731669,2016-05-26 16:31:49+00:00,0
4131,4131,15738634,2016-05-26 16:41:16+00:00,0
4132,4132,15737571,2016-05-26 16:45:04+00:00,0
4133,4133,15667602,2016-05-26 16:45:04+00:00,0
4134,4134,15684147,2016-05-26 17:05:55+00:00,0
4135,4135,15789874,2016-05-26 17:08:50+00:00,0
4136,4136,15757952,2016-05-26 17:05:55+00:00,1
4137,4137,15698732,2016-05-26 17:10:15+00:00,0
4138,4138,15714355,2016-05-26 17:15:32+00:00,0
4139,4139,15599090,2016-05-26 17:21:16+00:00,0
4140,4140,15762048,2016-05-26 17:27:51+00:00,0
4141,4141,15790596,2016-05-26 17:51:29+00:00,0
4142,4142,15609623,2016-05-26 17:52:53+00:00,1
4143,4143,15711901,2016-05-26 18:18:51+00:00,0
4144,4144,15779809,2016-05-26 18:18:51+00:00,0
4145,4145,15729018,2016-05-26 18:32:27+00:00,0
4146,4146,15698246,2016-05-26 19:17:04+00:00,0
4147,4147,15712409,2016-05-26 19:24:06+00:00,0
4148,4148,15758306,2016-05-26 19:38:13+00:00,0
4149,4149,15621435,2016-05-26 19:50:49+00:00,0
4150,4150,15566295,2016-05-26 20:01:42+00:00,0
4151,4151,15569098,2016-05-26 20:11:15+00:00,1
4152,4152,15662532,2016-05-26 20:30:36+00:00,0
4153,4153,15664001,2016-05-27 03:23:00+00:00,1
4154,4154,15703437,2016-05-27 03:49:10+00:00,0
4155,4155,15708003,2016-05-27 04:17:19+00:00,0
4156,4156,15599452,2016-05-27 04:29:10+00:00,0
4157,4157,15719793,2016-05-27 04:14:30+00:00,0
4158,4158,15771580,2016-05-27 04:08:52+00:00,0
4159,4159,15732268,2016-05-27 04:15:55+00:00,0
4160,4160,15722350,2016-05-27 04:30:34+00:00,0
4161,4161,15611371,2016-05-27 04:45:38+00:00,0
4162,4162,15673584,2016-05-27 05:17:16+00:00,0
4163,4163,15636396,2016-05-27 05:11:36+00:00,0
4164,4164,15706170,2016-05-27 05:36:51+00:00,0
4165,4165,15725478,2016-05-27 06:06:09+00:00,0
4166,4166,15654562,2016-05-27 06:22:18+00:00,1
4167,4167,15737509,2016-05-27 06:19:29+00:00,0
4168,4168,15690796,2016-05-27 06:55:50+00:00,0
4169,4169,15716728,2016-05-27 06:55:50+00:00,0
4170,4170,15605665,2016-05-27 06:55:50+00:00,0
4171,4171,15748481,2016-05-27 06:55:50+00:00,0
4172,4172,15757777,2016-05-27 07:11:01+00:00,0
4173,4173,15747808,2016-05-27 07:17:51+00:00,0
4174,4174,15810593,2016-05-27 07:27:50+00:00,0
4175,4175,15693376,2016-05-27 07:37:51+00:00,1
4176,4176,15579808,2016-05-27 07:33:36+00:00,0
4177,4177,15598275,2016-05-27 07:40:18+00:00,0
4178,4178,15737080,2016-05-27 08:16:04+00:00,0
4179,4179,15668580,2016-05-27 08:12:10+00:00,0
4180,4180,15569438,2016-05-27 08:26:12+00:00,0
4181,4181,15675842,2016-05-27 08:47:22+00:00,0
4182,4182,15577587,2016-05-27 08:47:22+00:00,1
4183,4183,15625592,2016-05-27 08:45:53+00:00,0
4184,4184,15635141,2016-05-27 08:42:56+00:00,1
4185,4185,15642570,2016-05-27 08:45:54+00:00,0
4186,4186,15702175,2016-05-27 08:54:17+00:00,0
4187,4187,15677785,2016-05-27 08:57:07+00:00,0
4188,4188,15786153,2016-05-27 09:27:54+00:00,0
4189,4189,15759499,2016-05-27 09:25:04+00:00,0
4190,4190,15659568,2016-05-27 09:21:09+00:00,0
4191,4191,15715597,2016-05-27 09:36:14+00:00,0
4192,4192,15610147,2016-05-27 09:39:06+00:00,0
4193,4193,15802362,2016-05-27 09:47:53+00:00,0
4194,4194,15660524,2016-05-27 09:47:53+00:00,0
4195,4195,15747168,2016-05-27 09:47:53+00:00,1
4196,4196,15796910,2016-05-27 09:51:50+00:00,1
4197,4197,15707674,2016-05-27 10:32:56+00:00,1
4198,4198,15565706,2016-05-27 10:48:29+00:00,1
4199,4199,15587596,2016-05-27 10:44:10+00:00,0
4200,4200,15751943,2016-05-27 10:48:29+00:00,0
4201,4201,15621227,2016-05-27 10:52:52+00:00,0
4202,4202,15757588,2016-05-27 11:05:55+00:00,0
4203,4203,15640922,2016-05-27 11:16:03+00:00,0
4204,4204,15567557,2016-05-27 11:14:38+00:00,0
4205,4205,15670103,2016-05-27 11:26:08+00:00,0
4206,4206,15720929,2016-05-27 11:31:54+00:00,1
4207,4207,15732774,2016-05-27 11:30:30+00:00,0
4208,4208,15628558,2016-05-27 11:41:38+00:00,0
4209,4209,15729201,2016-05-27 11:43:03+00:00,1
4210,4210,15731117,2016-05-27 12:00:20+00:00,0
4211,4211,15615207,2016-05-27 12:12:54+00:00,1
4212,4212,15773512,2016-05-27 12:18:18+00:00,0
4213,4213,15572145,2016-05-27 12:29:56+00:00,0
4214,4214,15642710,2016-05-27 12:26:57+00:00,0
4215,4215,15574213,2016-05-27 12:36:49+00:00,1
4216,4216,15718852,2016-05-27 12:38:13+00:00,0
4217,4217,15583840,2016-05-27 12:36:49+00:00,1
4218,4218,15782418,2016-05-27 12:44:59+00:00,1
4219,4219,15813504,2016-05-27 12:41:07+00:00,0
4220,4220,15711314,2016-05-27 12:41:07+00:00,1
4221,4221,15621064,2016-05-27 13:27:50+00:00,0
4222,4222,15627847,2016-05-27 13:27:50+00:00,1
4223,4223,15588090,2016-05-27 13:25:01+00:00,1
4224,4224,15735270,2016-05-27 13:55:06+00:00,1
4225,4225,15671804,2016-05-27 13:55:06+00:00,0
4226,4226,15753215,2016-05-27 13:55:06+00:00,0
4227,4227,15789941,2016-05-27 14:03:41+00:00,0
4228,4228,15691061,2016-05-27 14:02:17+00:00,0
4229,4229,15808326,2016-05-27 14:14:51+00:00,0
4230,4230,15566660,2016-05-27 14:28:49+00:00,0
4231,4231,15778947,2016-05-27 14:33:03+00:00,0
4232,4232,15632977,2016-05-27 14:35:51+00:00,0
4233,4233,15591747,2016-05-27 14:47:06+00:00,0
4234,4234,15567335,2016-05-27 14:58:02+00:00,0
4235,4235,15609299,2016-05-27 14:59:26+00:00,0
4236,4236,15669945,2016-05-27 15:03:17+00:00,0
4237,4237,15736271,2016-05-27 15:03:17+00:00,0
4238,4238,15710390,2016-05-27 15:20:11+00:00,0
4239,4239,15756481,2016-05-27 15:10:17+00:00,0
4240,4240,15736730,2016-05-27 15:17:24+00:00,0
4241,4241,15626040,2016-05-27 15:18:47+00:00,0
4242,4242,15746553,2016-05-27 15:11:43+00:00,1
4243,4243,15622518,2016-05-27 15:25:51+00:00,1
4244,4244,15684908,2016-05-27 15:18:47+00:00,0
4245,4245,15569446,2016-05-27 15:40:56+00:00,0
4246,4246,15777504,2016-05-27 15:36:41+00:00,0
4247,4247,15677906,2016-05-27 15:42:20+00:00,0
4248,4248,15703292,2016-05-27 16:19:38+00:00,0
4249,4249,15712938,2016-05-27 16:21:02+00:00,0
4250,4250,15631359,2016-05-27 16:29:22+00:00,0
4251,4251,15720847,2016-05-27 16:21:01+00:00,0
4252,4252,15787830,2016-05-27 16:38:50+00:00,0
4253,4253,15599869,2016-05-27 16:43:00+00:00,0
4254,4254,15592078,2016-05-27 16:52:16+00:00,0
4255,4255,15596228,2016-05-27 16:55:03+00:00,0
4256,4256,15578462,2016-05-27 16:50:53+00:00,0
4257,4257,15756894,2016-05-27 17:03:01+00:00,0
4258,4258,15796167,2016-05-27 17:05:47+00:00,0
4259,4259,15664808,2016-05-27 17:18:04+00:00,0
4260,4260,15664555,2016-05-27 17:26:26+00:00,1
4261,4261,15607278,2016-05-27 17:33:01+00:00,0
4262,4262,15585222,2016-05-27 17:33:01+00:00,0
4263,4263,15750299,2016-05-27 17:42:46+00:00,0
4264,4264,15761294,2016-05-27 18:16:47+00:00,1
4265,4265,15810454,2016-05-27 18:16:47+00:00,0
4266,4266,15673984,2016-05-27 18:27:56+00:00,1
4267,4267,15609319,2016-05-27 18:35:58+00:00,0
4268,4268,15709941,2016-05-27 19:02:49+00:00,1
4269,4269,15580252,2016-05-27 19:02:49+00:00,0
4270,4270,15741275,2016-05-27 19:15:07+00:00,0
4271,4271,15707132,2016-05-27 19:42:33+00:00,0
4272,4272,15600708,2016-05-27 19:49:23+00:00,0
4273,4273,15804787,2016-05-27 19:57:47+00:00,0
4274,4274,15690021,2016-05-27 19:49:23+00:00,1
4275,4275,15763895,2016-05-27 20:06:12+00:00,0
4276,4276,15623478,2016-05-27 20:18:50+00:00,0
4277,4277,15797910,2016-05-27 20:26:52+00:00,0
4278,4278,15577751,2016-05-27 20:33:51+00:00,0
4279,4279,15781777,2016-05-27 20:55:20+00:00,0
4280,4280,15740527,2016-05-27 20:55:20+00:00,1
4281,4281,15721251,2016-05-27 21:00:35+00:00,0
4282,4282,15602994,2016-05-28 00:09:48+00:00,0
4283,4283,15750769,2016-05-28 01:27:49+00:00,0
4284,4284,15740175,2016-05-28 02:23:50+00:00,0
4285,4285,15679968,2016-05-28 14:27:37+00:00,0
4286,4286,15694404,2016-05-28 14:24:51+00:00,0
4287,4287,15657529,2016-05-28 15:14:37+00:00,1
4288,4288,15762882,2016-05-28 16:01:00+00:00,0
4289,4289,15642579,2016-05-28 22:30:12+00:00,0
4290,4290,15598884,2016-05-28 23:25:53+00:00,0
4291,4291,15770185,2016-05-28 23:28:35+00:00,0
4292,4292,15800287,2016-05-29 06:01:12+00:00,1
4293,4293,15665861,2016-05-29 08:19:43+00:00,0
4294,4294,15662203,2016-05-29 09:06:13+00:00,0
4295,4295,15616454,2016-05-29 10:07:50+00:00,1
4296,4296,15702788,2016-05-29 10:48:06+00:00,0
4297,4297,15778149,2016-05-29 11:47:59+00:00,1
4298,4298,15680001,2016-05-29 12:08:41+00:00,0
4299,4299,15711991,2016-05-29 12:31:10+00:00,0
4300,4300,15633834,2016-05-29 14:35:13+00:00,0
4301,4301,15765266,2016-05-29 15:00:29+00:00,0
4302,4302,15791867,2016-05-29 14:59:06+00:00,1
4303,4303,15675380,2016-05-29 14:59:06+00:00,1
4304,4304,15770576,2016-05-29 15:21:51+00:00,0
4305,4305,15775294,2016-05-29 17:28:00+00:00,1
4306,4306,15727059,2016-05-29 17:41:51+00:00,0
4307,4307,15702499,2016-05-29 17:41:51+00:00,0
4308,4308,15611699,2016-05-29 17:55:50+00:00,0
4309,4309,15654000,2016-05-29 17:55:49+00:00,1
4310,4310,15657881,2016-05-29 22:10:53+00:00,0
4311,4311,15719991,2016-05-30 04:56:35+00:00,1
4312,4312,15720687,2016-05-30 09:50:02+00:00,1
4313,4313,15687079,2016-05-30 09:50:02+00:00,0
4314,4314,15582276,2016-05-30 10:26:27+00:00,0
4315,4315,15763980,2016-05-30 10:51:47+00:00,0
4316,4316,15720774,2016-05-30 11:00:47+00:00,1
4317,4317,15592194,2016-05-30 10:59:20+00:00,0
4318,4318,15803685,2016-05-30 11:59:25+00:00,0
4319,4319,15759456,2016-05-30 12:20:21+00:00,0
4320,4320,15611544,2016-05-30 12:12:02+00:00,0
4321,4321,15794257,2016-05-30 12:23:05+00:00,0
4322,4322,15681697,2016-05-30 12:40:02+00:00,0
4323,4323,15579566,2016-05-30 12:41:24+00:00,1
4324,4324,15577970,2016-05-30 12:54:58+00:00,0
4325,4325,15727489,2016-05-30 13:16:34+00:00,0
4326,4326,15764284,2016-05-30 13:41:00+00:00,0
4327,4327,15581811,2016-05-30 13:49:01+00:00,0
4328,4328,15622527,2016-05-30 13:54:39+00:00,0
4329,4329,15753362,2016-05-30 14:09:56+00:00,0
4330,4330,15666652,2016-05-30 14:29:12+00:00,0
4331,4331,15789714,2016-05-30 14:47:57+00:00,0
4332,4332,15771543,2016-05-30 15:22:55+00:00,1
4333,4333,15748327,2016-05-30 15:47:34+00:00,0
4334,4334,15754649,2016-05-30 15:54:11+00:00,0
4335,4335,15810460,2016-05-30 16:15:48+00:00,1
4336,4336,15771742,2016-05-30 16:27:31+00:00,1
4337,4337,15642160,2016-05-30 16:26:08+00:00,0
4338,4338,15798439,2016-05-30 16:28:53+00:00,0
4339,4339,15605293,2016-05-30 16:40:53+00:00,0
4340,4340,15692631,2016-05-30 16:58:57+00:00,0
4341,4341,15665376,2016-05-30 17:20:16+00:00,0
4342,4342,15772412,2016-05-30 17:20:16+00:00,1
4343,4343,15654577,2016-05-30 17:21:40+00:00,1
4344,4344,15585427,2016-05-30 17:32:16+00:00,0
4345,4345,15584536,2016-05-30 17:45:52+00:00,1
4346,4346,15585853,2016-05-30 17:44:31+00:00,1
4347,4347,15645271,2016-05-30 20:14:10+00:00,1
4348,4348,15579387,2016-05-30 21:55:04+00:00,0
4349,4349,15623107,2016-05-30 22:05:56+00:00,1
4350,4350,15754072,2016-05-31 02:29:45+00:00,0
4351,4351,15666163,2016-05-31 02:29:45+00:00,0
4352,4352,15765192,2016-05-31 02:29:45+00:00,0
4353,4353,15804822,2016-05-31 02:22:52+00:00,0
4354,4354,15612893,2016-05-31 02:43:11+00:00,0
4355,4355,15593636,2016-05-31 02:33:48+00:00,0
4356,4356,15693326,2016-05-31 02:43:11+00:00,0
4357,4357,15809901,2016-05-31 06:58:59+00:00,0
4358,4358,15759751,2016-05-31 07:04:36+00:00,0
4359,4359,15605425,2016-05-31 07:05:59+00:00,0
4360,4360,15801934,2016-05-31 07:21:58+00:00,0
4361,4361,15592000,2016-05-31 07:23:21+00:00,1
4362,4362,15618695,2016-05-31 07:28:53+00:00,0
4363,4363,15637110,2016-05-31 07:28:54+00:00,0
4364,4364,15727408,2016-05-31 07:31:41+00:00,0
4365,4365,15716328,2016-05-31 07:57:27+00:00,0
4366,4366,15669060,2016-05-31 07:53:20+00:00,0
4367,4367,15675854,2016-05-31 08:01:42+00:00,1
4368,4368,15621116,2016-05-31 07:53:20+00:00,0
4369,4369,15781495,2016-05-31 08:10:02+00:00,0
4370,4370,15740470,2016-05-31 08:03:05+00:00,0
4371,4371,15714391,2016-05-31 08:04:29+00:00,1
4372,4372,15730137,2016-05-31 08:03:05+00:00,0
4373,4373,15596455,2016-05-31 08:10:02+00:00,1
4374,4374,15717290,2016-05-31 08:15:34+00:00,0
4375,4375,15616555,2016-05-31 08:22:12+00:00,0
4376,4376,15659820,2016-05-31 08:26:21+00:00,0
4377,4377,15696301,2016-05-31 08:27:50+00:00,1
4378,4378,15771087,2016-05-31 08:26:21+00:00,0
4379,4379,15808831,2016-05-31 08:40:01+00:00,0
4380,4380,15812241,2016-05-31 08:47:56+00:00,1
4381,4381,15680370,2016-05-31 08:55:57+00:00,0
