id,event_timestamp,grade,annual_inc,short_emp,emp_length_num,home_ownership,dti,purpose,term,last_delinq_none,last_major_derog_none,revol_util,total_rec_late_fee,od_ratio,bad_loan
7937031,2016-05-18 15:59:51+00:00,B,90000,0,11,MORTGAGE,17.67,debt_consolidation, 36 months,0,,83.1,0,0.518671717,0
2276616,2016-05-18 16:10:43+00:00,D,71000,0,11,MORTGAGE,25.42,debt_consolidation, 60 months,1,,54.6,0,0.924969683,0
8404884,2016-05-18 16:03:59+00:00,C,55606,0,10,MORTGAGE,25.58,home_improvement, 60 months,1,,78.4,0,0.49178271,1
7659106,2016-05-18 16:10:43+00:00,B,101000,0,8,MORTGAGE,18.55,debt_consolidation, 36 months,1,,94.7,0,0.47736738,0
8144643,2016-05-18 16:08:00+00:00,D,66000,0,11,MORTGAGE,28.83,debt_consolidation, 36 months,0,,66.1,0,0.858123629,1
7103741,2016-05-18 16:03:59+00:00,A,34000,0,9,MORTGAGE,21.88,debt_consolidation, 36 months,1,,72.9,0,0.119567893,1
7647091,2016-05-18 16:10:43+00:00,C,35000,0,11,MORTGAGE,16.53,credit_card, 60 months,1,,85.4,0,0.174443123,0
7946430,2016-05-18 16:10:43+00:00,C,80000,0,8,RENT,14.64,debt_consolidation, 36 months,1,,77.4,0,0.256960133,1
8567488,2016-05-18 16:14:51+00:00,B,29904,1,0,MORTGAGE,22.71,credit_card, 36 months,1,,36.6,0,0.103320369,0
8577447,2016-05-18 16:14:51+00:00,B,50000,0,5,RENT,10.03,credit_card, 36 months,1,,31.3,0,0.735825908,1
8567723,2016-05-18 16:16:14+00:00,C,46000,0,3,RENT,17.87,debt_consolidation, 36 months,0,,53,0,0.377119402,0
8557625,2016-05-18 16:14:51+00:00,B,35000,0,2,,7.37,debt_consolidation, 36 months,1,,62,0,0.497916686,0
8587385,2016-05-18 16:22:35+00:00,B,78000,0,11,MORTGAGE,19.68,debt_consolidation, 36 months,1,,64.7,0,0.632048963,0
8557477,2016-05-18 16:21:14+00:00,B,87000,0,11,OWN,12,debt_consolidation, 60 months,1,,45.3,0,0.060975477,0
8587523,2016-05-18 16:24:57+00:00,C,55000,0,8,MORTGAGE,23.76,debt_consolidation, 36 months,1,,80.6,0,0.321163043,0
8567583,2016-05-18 16:21:14+00:00,C,40000,0,5,MORTGAGE,6.12,credit_card, 60 months,1,,28.3,0,0.435819375,0
8576254,2016-05-18 16:21:14+00:00,D,45000,0,2,MORTGAGE,6.88,debt_consolidation, 36 months,1,,74.2,0,0.181695609,0
8557436,2016-05-18 16:27:45+00:00,B,100000,0,3,MORTGAGE,12.7,debt_consolidation, 36 months,1,,52.9,0,0.067129443,0
8567455,2016-05-18 16:31:50+00:00,A,55000,0,6,MORTGAGE,11.8,debt_consolidation, 36 months,1,,58.6,0,0.649590697,0
8557448,2016-05-18 16:38:08+00:00,C,65000,0,10,OWN,15.54,debt_consolidation, 36 months,0,,58.6,0,0.022102007,0
8577541,2016-05-18 16:39:27+00:00,B,115000,0,11,MORTGAGE,10.17,debt_consolidation, 36 months,0,,66.6,0,0.557142039,0
8587533,2016-05-18 16:39:27+00:00,A,139000,0,3,OWN,10.24,debt_consolidation, 36 months,1,,39.6,0,0.305779105,0
8557517,2016-05-18 16:45:53+00:00,E,90000,0,6,MORTGAGE,16.88,debt_consolidation, 60 months,1,,83.7,0,0.66486775,0
8577653,2016-05-18 16:40:48+00:00,B,50000,1,1,RENT,28.54,medical, 36 months,0,,43.2,0,0.827569913,0
8577428,2016-05-18 16:45:53+00:00,B,60000,0,9,RENT,8.68,debt_consolidation, 36 months,0,,2.5,0,0.318696836,0
8567720,2016-05-18 16:45:53+00:00,B,75000,0,3,MORTGAGE,15.15,debt_consolidation, 36 months,1,,44.6,0,0.822727817,0
8587494,2016-05-18 16:43:10+00:00,F,25000,0,4,RENT,18.29,debt_consolidation, 36 months,1,,94.1,0,0.789122386,0
8576442,2016-05-18 16:48:36+00:00,B,85000,0,11,MORTGAGE,16.86,credit_card, 36 months,0,,45.8,0,0.873019308,0
8557479,2016-05-18 16:48:36+00:00,D,95000,0,3,,18.38,credit_card, 60 months,1,,81.7,0,0.53352407,0
8557439,2016-05-18 17:00:49+00:00,C,100000,0,6,OWN,22.37,debt_consolidation, 36 months,1,,85.7,0,0.27423687,0
8557741,2016-05-18 16:59:20+00:00,D,40000,0,6,RENT,7.27,debt_consolidation, 36 months,1,,41.3,0,0.977228282,1
8596403,2016-05-18 17:02:09+00:00,B,60000,0,11,MORTGAGE,15.26,debt_consolidation, 36 months,0,,37,0,0.360179267,1
8597537,2016-05-18 16:58:02+00:00,D,51000,0,8,RENT,22.24,debt_consolidation, 36 months,0,,53.3,0,0.160953868,0
8607660,2016-05-18 17:19:01+00:00,D,38500,0,11,RENT,17.92,debt_consolidation, 36 months,1,,101.3,0,0.713964974,0
8607488,2016-05-18 17:11:11+00:00,C,93000,0,11,RENT,14.8,debt_consolidation, 60 months,0,,52.4,0,0.484380076,0
8597438,2016-05-18 17:19:01+00:00,A,60000,0,7,,8.98,debt_consolidation, 36 months,1,,39.1,0,0.602552693,0
8607517,2016-05-18 17:25:50+00:00,B,48000,0,5,RENT,13.23,debt_consolidation, 36 months,0,,77.9,0,0.875482662,1
8587654,2016-05-18 17:25:50+00:00,A,23000,0,5,MORTGAGE,26.51,debt_consolidation, 36 months,1,,14.5,0,0.933321203,0
8597733,2016-05-18 17:19:43+00:00,A,75000,0,11,MORTGAGE,24.51,credit_card, 36 months,0,,55.3,0,0.899148195,0
6285842,2016-05-18 17:23:08+00:00,B,108000,0,6,RENT,11.19,debt_consolidation, 36 months,1,,54,0,0.361574682,0
8504663,2016-05-18 17:21:46+00:00,C,50000,0,8,MORTGAGE,25.04,credit_card, 60 months,1,,54,0,0.357442887,0
8558060,2016-05-18 17:25:50+00:00,C,93000,0,11,MORTGAGE,13.61,debt_consolidation, 36 months,0,,47,0,0.867367586,0
8137764,2016-05-18 17:40:11+00:00,B,66000,0,7,MORTGAGE,22.15,credit_card, 36 months,1,,58.7,0,0.447282538,0
8557856,2016-05-18 17:37:21+00:00,B,55000,0,3,MORTGAGE,18.2,debt_consolidation, 36 months,0,,91,0,0.114895475,0
8557632,2016-05-18 17:35:57+00:00,B,70308,0,4,RENT,9.73,debt_consolidation, 36 months,0,,65.8,0,0.420844235,0
8315921,2016-05-18 17:20:24+00:00,A,30000,0,8,RENT,8.8,debt_consolidation, 36 months,1,,23.2,0,0.261766327,0
7627462,2016-05-18 17:41:30+00:00,D,80000,0,11,OWN,9.5,debt_consolidation, 36 months,1,,46.9,0,0.899294183,1
8557796,2016-05-18 17:45:13+00:00,E,90000,0,11,MORTGAGE,19.51,credit_card, 60 months,1,,78.2,0,0.983450934,0
7864587,2016-05-18 17:42:50+00:00,C,70000,0,8,RENT,11.26,other, 36 months,1,,13,0,0.554145799,0
8568095,2016-05-18 17:47:55+00:00,C,70000,0,11,MORTGAGE,22.27,debt_consolidation, 36 months,0,,79.4,0,0.93929022,1
8607914,2016-05-18 18:00:10+00:00,C,24000,0,4,RENT,13.55,credit_card, 36 months,1,,76,0,0.847246984,0
8607749,2016-05-18 18:02:32+00:00,E,45000,0,11,RENT,18.11,debt_consolidation, 60 months,0,,46.3,0,0.648810374,0
8567922,2016-05-18 18:04:52+00:00,A,48000,0,3,MORTGAGE,10.23,credit_card, 36 months,1,,32.1,0,0.964209337,0
8607715,2016-05-18 18:11:36+00:00,A,78000,0,11,MORTGAGE,5.6,home_improvement, 36 months,1,,76.9,0,0.053541228,0
8587919,2016-05-18 18:11:36+00:00,C,322000,0,11,MORTGAGE,3.17,debt_consolidation, 60 months,0,,40.4,0,0.91726879,0
8577792,2016-05-18 18:12:59+00:00,C,65000,0,11,,26.14,debt_consolidation, 60 months,1,1,35.5,0,0.752501336,0
8567914,2016-05-18 18:14:17+00:00,C,27000,0,9,RENT,25.56,debt_consolidation, 36 months,1,,52.3,0,0.997533486,1
8607835,2016-05-18 18:22:30+00:00,C,65000,0,4,,14.78,debt_consolidation, 60 months,1,,58.4,0,0.20875961,0
8568045,2016-05-18 18:28:00+00:00,C,76000,0,9,MORTGAGE,20.87,debt_consolidation, 36 months,1,,92.9,0,0.203230684,0
8568072,2016-05-18 18:34:06+00:00,C,50000,1,1,,11.6,debt_consolidation, 36 months,1,,65.1,0,0.62686099,0
8587780,2016-05-18 18:34:06+00:00,D,33000,0,10,RENT,14.11,debt_consolidation, 36 months,0,,47.5,0,0.956623826,0
8587736,2016-05-18 18:43:11+00:00,C,65000,0,3,MORTGAGE,21.73,debt_consolidation, 36 months,1,,33.7,0,0.880928093,0
8587681,2016-05-18 18:43:11+00:00,C,95000,0,11,RENT,15.07,debt_consolidation, 60 months,0,,56.2,0,0.892799367,0
8577908,2016-05-18 18:48:17+00:00,D,42000,0,10,RENT,24.66,debt_consolidation, 36 months,1,,65.3,0,0.665859016,0
8567965,2016-05-18 18:48:17+00:00,C,45000,0,7,RENT,8.29,vacation, 36 months,1,,47.5,0,0.731226237,1
8588014,2016-05-18 19:02:47+00:00,B,51000,0,9,MORTGAGE,11.98,debt_consolidation, 36 months,1,,72.6,0,0.481047099,0
8607964,2016-05-18 19:00:26+00:00,D,30000,0,8,RENT,12.51,other, 36 months,1,,2.7,0,0.360901697,0
8578047,2016-05-18 19:04:08+00:00,B,170000,0,6,MORTGAGE,30.3,credit_card, 36 months,1,,61.5,0,0.998217628,0
8578073,2016-05-18 19:32:05+00:00,D,75000,0,8,RENT,17.85,debt_consolidation, 36 months,1,,65.2,0,0.134743321,0
8607742,2016-05-18 19:36:08+00:00,E,100000,0,11,MORTGAGE,16.08,home_improvement, 60 months,0,,90.6,0,0.321785593,0
8567892,2016-05-18 19:34:48+00:00,A,35000,1,0,OWN,7.72,credit_card, 36 months,1,,33.7,0,0.1786475,0
8587695,2016-05-18 19:50:21+00:00,B,70000,0,10,MORTGAGE,13.9,credit_card, 36 months,1,,75.8,0,0.246690255,0
8597539,2016-05-18 20:02:16+00:00,C,75000,0,8,MORTGAGE,14.53,credit_card, 60 months,1,,94.9,0,0.748068404,0
8597836,2016-05-18 20:07:48+00:00,F,28000,0,4,RENT,6.22,other, 36 months,1,,56.2,0,0.796698331,1
8587864,2016-05-18 20:07:48+00:00,C,70000,0,10,,14.28,debt_consolidation, 36 months,0,,72.2,0,0.040237577,0
8587928,2016-05-18 20:12:54+00:00,F,35000,0,5,MORTGAGE,6.79,home_improvement, 36 months,1,,96.5,0,0.356073796,1
8567952,2016-05-18 20:12:54+00:00,C,68000,0,10,MORTGAGE,15.23,debt_consolidation, 36 months,1,,56.2,0,0.963742205,0
8585730,2016-05-18 20:23:45+00:00,C,30000,0,11,RENT,18.92,debt_consolidation, 60 months,1,,31.8,0,0.901833817,1
8127903,2016-05-18 20:21:03+00:00,B,60000,0,3,RENT,27.24,major_purchase, 36 months,1,,93.1,0,0.498519886,1
8556812,2016-05-18 20:56:24+00:00,D,90000,0,11,OWN,6.79,other, 60 months,1,,43,0,0.126422797,0
8557396,2016-05-18 23:10:11+00:00,C,68000,0,3,OWN,12.42,debt_consolidation, 36 months,0,,35.5,0,0.547644824,0
7638220,2016-05-18 23:15:41+00:00,C,35000,0,3,MORTGAGE,15.15,debt_consolidation, 36 months,1,,37.9,0,0.998997179,0
8116453,2016-05-18 23:12:56+00:00,B,36000,0,11,OWN,11.57,debt_consolidation, 36 months,0,,45.1,0,0.658766518,0
8558198,2016-05-18 23:19:48+00:00,B,75000,0,6,MORTGAGE,21.98,credit_card, 36 months,0,,58.6,0,0.086365237,0
7648209,2016-05-18 23:23:51+00:00,B,125000,0,5,RENT,13.67,debt_consolidation, 36 months,1,,47,0,0.363915465,0
8155289,2016-05-19 00:27:17+00:00,C,59000,0,5,MORTGAGE,21.34,debt_consolidation, 60 months,1,,64.3,0,0.638826857,0
7699083,2016-05-19 00:25:55+00:00,A,58000,0,11,RENT,22.08,debt_consolidation, 36 months,1,,33.2,15.88,0.987924939,1
6180229,2016-05-19 03:51:05+00:00,B,50000,1,1,RENT,12.48,credit_card, 60 months,1,,31.7,0,0.951444229,1
8558291,2016-05-19 04:01:37+00:00,B,40000,0,5,RENT,9.17,credit_card, 36 months,1,,34.9,0,0.999448932,0
8588360,2016-05-19 04:01:37+00:00,C,60000,0,7,RENT,29.29,debt_consolidation, 36 months,1,,45,0,0.604333032,0
8558414,2016-05-19 04:40:54+00:00,C,84000,1,1,,18.75,debt_consolidation, 60 months,0,,85.2,0,0.746061734,1
8588467,2016-05-19 04:53:54+00:00,C,79000,0,9,RENT,21.07,debt_consolidation, 36 months,1,,49.9,0,0.768538417,1
8598186,2016-05-19 05:00:49+00:00,D,115000,0,4,RENT,9.74,debt_consolidation, 36 months,0,,24,0,0.337164611,0
8588365,2016-05-19 04:53:54+00:00,C,95000,0,11,RENT,11.22,debt_consolidation, 36 months,0,,87,0,0.140947288,0
8588195,2016-05-19 04:59:22+00:00,D,72000,0,9,MORTGAGE,16.45,debt_consolidation, 36 months,0,0,23.3,0,0.449921171,0
8568573,2016-05-19 04:53:54+00:00,B,85000,0,10,MORTGAGE,13.24,credit_card, 36 months,0,,83.7,0,0.954888671,0
8588251,2016-05-19 05:45:29+00:00,B,34500,0,4,OWN,27.17,debt_consolidation, 36 months,1,,11.8,0,0.636038076,1
8568314,2016-05-19 06:03:57+00:00,F,70000,0,11,MORTGAGE,29.12,debt_consolidation, 60 months,0,,65.1,0,0.94362007,0
8597472,2016-05-19 06:16:06+00:00,C,140498,0,11,MORTGAGE,14.83,credit_card, 36 months,1,,65.2,0,0.59432088,0
8568568,2016-05-19 06:16:06+00:00,C,90000,1,1,RENT,14.97,debt_consolidation, 36 months,0,,66.2,0,0.010546112,0
8568335,2016-05-19 06:23:57+00:00,D,87000,0,5,RENT,7.37,debt_consolidation, 36 months,0,,26.9,0,0.141430222,0
8588252,2016-05-19 06:25:18+00:00,D,48000,0,11,RENT,4.85,major_purchase, 60 months,1,,0,0,0.264536975,1
8568357,2016-05-19 06:23:57+00:00,C,27000,0,5,RENT,7.07,home_improvement, 36 Months,0,,37.7,0,0.586684121,0
8578362,2016-05-19 06:29:02+00:00,F,60000,0,6,RENT,21.86,debt_consolidation, 60 months,0,,29.6,0,0.411731802,1
8578212,2016-05-19 06:40:03+00:00,B,70000,0,3,MORTGAGE,13.12,major_purchase, 36 months,1,,7.3,0,0.209315581,0
8568764,2016-05-19 06:38:40+00:00,B,105000,0,9,MORTGAGE,15.19,debt_consolidation, 36 months,0,,79.5,0,0.888557127,0
8568743,2016-05-19 06:47:02+00:00,B,57180,0,8,RENT,22.32,debt_consolidation, 36 months,0,,39,0,0.62896168,0
8588528,2016-05-19 06:47:02+00:00,C,40000,0,10,OWN,12.45,debt_consolidation, 36 months,0,,27.1,0,0.782939562,0
8558600,2016-05-19 06:45:36+00:00,E,115000,0,7,RENT,14.06,debt_consolidation, 60 months,0,,28.6,0,0.966212956,0
8568267,2016-05-19 06:56:01+00:00,A,150000,0,11,MORTGAGE,18.78,debt_consolidation, 36 months,0,,84,0,0.783117829,0
8578319,2016-05-19 06:57:26+00:00,F,75000,0,11,RENT,20.99,debt_consolidation, 60 months,0,,68.7,0,0.272743176,0
8568656,2016-05-19 06:58:48+00:00,B,24816,1,0,,19.54,debt_consolidation, 36 months,0,,52.2,0,0.070881015,0
8608313,2016-05-19 07:05:49+00:00,B,69000,0,5,MORTGAGE,2.5,credit_card, 36 months,0,,41.5,0,0.713447246,0
8598442,2016-05-19 07:05:49+00:00,C,23300,1,0,RENT,21.74,debt_consolidation, 36 months,1,,52.3,0,0.004226499,0
8598668,2016-05-19 07:13:50+00:00,B,63000,0,3,RENT,16.38,credit_card, 36 months,1,,55,0,0.764090166,0
8608306,2016-05-19 07:32:48+00:00,C,30225,0,2,RENT,34.27,credit_card, 36 months,1,,72,0,0.736793446,0
8598280,2016-05-19 07:34:09+00:00,A,100000,0,3,MORTGAGE,20.16,credit_card, 36 months,1,,40.9,0,0.858512441,1
8608557,2016-05-19 07:42:00+00:00,D,44000,0,11,MORTGAGE,17.16,credit_card, 36 months,1,,47.8,0,0.959913844,0
8598495,2016-05-19 07:42:00+00:00,D,55000,0,11,RENT,20.14,credit_card, 60 months,1,,82.5,0,0.112401411,0
8608356,2016-05-19 07:51:02+00:00,B,100000,0,11,,23.77,debt_consolidation, 36 months,0,,42.8,0,0.693576706,0
8598498,2016-05-19 07:49:41+00:00,E,50000,0,9,RENT,14.55,debt_consolidation, 60 months,0,,53.1,0,0.965929788,0
8598528,2016-05-19 07:49:41+00:00,C,53500,0,5,MORTGAGE,16.22,debt_consolidation, 60 months,1,,19.6,0,0.014306906,0
8608555,2016-05-19 07:48:19+00:00,C,32000,0,8,,22.47,debt_consolidation, 36 months,0,,38.8,0,0.768283014,0
8608239,2016-05-19 07:59:59+00:00,C,124000,0,11,MORTGAGE,8.75,debt_consolidation, 36 months,1,,79.1,0,0.106540611,0
7717917,2016-05-19 07:59:59+00:00,C,88000,0,3,RENT,18.76,debt_consolidation, 36 months,0,,78.8,0,0.188932543,0
7729470,2016-05-19 08:09:54+00:00,B,57400,0,11,RENT,8.05,credit_card, 36 months,0,,47.4,0,0.814176211,1
8386184,2016-05-19 08:07:05+00:00,B,65000,0,11,MORTGAGE,27.97,debt_consolidation, 36 months,1,,36.2,0,0.893917844,0
7956097,2016-05-19 08:11:19+00:00,B,114654,0,7,MORTGAGE,21.16,debt_consolidation, 36 months,1,,87.2,0,0.919148364,1
8225259,2016-05-19 08:08:31+00:00,C,76000,0,4,MORTGAGE,22.55,debt_consolidation, 36 months,1,,70,0,0.902209411,1
7719166,2016-05-19 08:14:06+00:00,E,39000,0,11,,30.49,debt_consolidation, 60 months,1,,92.2,0,0.20694364,1
8386246,2016-05-19 08:31:50+00:00,D,42000,0,4,,29.94,other, 36 months,0,,74.8,0,0.890390517,1
7904991,2016-05-19 08:29:01+00:00,B,30000,0,2,RENT,17.64,credit_card, 36 months,1,,47.5,0,0.93675516,0
7053947,2016-05-19 08:41:20+00:00,C,58500,1,1,,24.25,credit_card, 60 months,1,,78,0,0.531038475,1
8578249,2016-05-19 08:44:14+00:00,F,44719,0,4,RENT,21.01,other, 60 months,0,,92.9,0,0.690275465,1
8558875,2016-05-19 08:48:01+00:00,C,44000,0,4,MORTGAGE,14.76,credit_card, 36 months,0,,44.4,0,0.008707546,0
8569109,2016-05-19 09:03:50+00:00,E,90200,0,11,OWN,18.31,debt_consolidation, 36 months,0,,78.7,0,0.653984128,0
8556753,2016-05-19 09:00:59+00:00,A,28500,0,2,RENT,15.03,credit_card, 36 months,1,,62.4,0,0.732824841,0
8578553,2016-05-19 09:00:59+00:00,C,95000,0,3,MORTGAGE,22.31,debt_consolidation, 36 months,0,,71.8,0,0.81744992,0
8578963,2016-05-19 08:59:33+00:00,F,74694,0,10,MORTGAGE,19.96,other, 36 months,0,,81.4,0,0.716482394,0
8576279,2016-05-19 08:55:40+00:00,A,94000,0,11,MORTGAGE,25.14,debt_consolidation, 36 months,1,,35.7,0,0.983142628,0
8569214,2016-05-19 09:03:50+00:00,B,55000,0,8,MORTGAGE,19.29,debt_consolidation, 36 months,1,,77,0,0.704448497,0
8558954,2016-05-19 09:00:59+00:00,B,82570,0,11,MORTGAGE,20.51,credit_card, 36 months,0,,85,0,0.292630958,0
8568778,2016-05-19 09:16:08+00:00,D,104500,0,7,RENT,26.38,debt_consolidation, 60 months,0,,31.2,0,0.387009776,1
8559086,2016-05-19 09:16:08+00:00,C,70000,0,4,MORTGAGE,11.85,credit_card, 60 months,1,,70.6,0,0.790886728,0
8558403,2016-05-19 09:33:57+00:00,B,75000,0,4,MORTGAGE,11.36,credit_card, 60 months,0,,56,0,0.79298895,1
8396165,2016-05-19 09:38:08+00:00,C,80000,1,1,MORTGAGE,3.9,major_purchase, 36 months,0,,51.2,0,0.38818596,0
8558751,2016-05-19 09:38:08+00:00,C,58000,0,11,RENT,29.4,credit_card, 60 months,1,,75.2,0,0.140868756,0
8559124,2016-05-19 09:38:08+00:00,D,127000,0,8,RENT,5.38,debt_consolidation, 60 months,1,,31.3,0,0.233461635,0
8568935,2016-05-19 09:36:44+00:00,A,91000,0,2,MORTGAGE,19.45,credit_card, 36 months,1,,68.3,0,0.368183396,0
8578947,2016-05-19 09:45:17+00:00,D,90000,0,6,OWN,18.16,debt_consolidation, 36 months,0,,88.8,0,0.659346698,0
8569095,2016-05-19 09:48:08+00:00,D,125000,0,9,MORTGAGE,17.97,debt_consolidation, 36 months,1,,84.3,0,0.351586057,0
8565857,2016-05-19 09:48:08+00:00,A,285000,0,8,MORTGAGE,7.54,debt_consolidation, 36 months,0,,46.2,0,0.362332436,0
8579068,2016-05-19 09:58:10+00:00,D,90000,0,3,MORTGAGE,7.17,debt_consolidation, 36 months,0,,86.1,0,0.979276912,0
8558935,2016-05-19 10:13:19+00:00,B,116000,0,3,RENT,20.14,credit_card, 36 months,0,,82.7,0,0.342105504,0
8578815,2016-05-19 10:18:34+00:00,D,53000,0,5,,16.71,credit_card, 36 months,1,,57.1,0,0.249888511,0
8578715,2016-05-19 10:17:08+00:00,D,55700,0,11,RENT,29.11,other, 36 months,0,,84.3,0,0.095738733,0
8569206,2016-05-19 10:20:56+00:00,C,60000,1,1,RENT,19.88,debt_consolidation, 36 months,0,,75.6,0,0.346659222,1
8578826,2016-05-19 11:00:45+00:00,B,95000,0,9,RENT,18.91,other, 36 months,1,,28.8,0,0.013185703,0
8588939,2016-05-19 10:59:19+00:00,E,88000,0,11,MORTGAGE,16.62,home_improvement, 60 months,1,,46,0,0.676467212,0
8599001,2016-05-19 11:04:53+00:00,C,29182,0,7,RENT,6.79,credit_card, 36 months,0,,59.6,0,0.372058337,0
8579069,2016-05-19 11:10:30+00:00,D,138000,1,1,MORTGAGE,9.1,debt_consolidation, 36 months,0,,86.7,0,0.460676751,0
8598863,2016-05-19 11:12:53+00:00,D,36000,0,2,MORTGAGE,20.7,credit_card, 36 months,1,,64.6,0,0.665825308,1
8608168,2016-05-19 11:35:06+00:00,C,57000,0,7,MORTGAGE,14.4,credit_card, 36 months,1,,86.8,0,0.455367743,0
8588336,2016-05-19 11:45:53+00:00,A,128000,0,4,,8.93,debt_consolidation, 36 months,1,,63.8,0,0.414974351,0
8608998,2016-05-19 11:51:42+00:00,D,135000,0,11,MORTGAGE,14.37,debt_consolidation, 60 months,0,,65.8,0,0.87105181,1
8599114,2016-05-19 11:59:51+00:00,B,85000,0,11,RENT,9.23,credit_card, 36 months,0,,74.8,0,0.581482638,0
8588854,2016-05-19 11:56:58+00:00,C,32000,0,2,RENT,34.32,debt_consolidation, 36 months,1,,65.2,0,0.756884588,1
8588929,2016-05-19 11:56:58+00:00,C,42000,0,3,RENT,15.41,debt_consolidation, 36 months,1,,47.4,0,0.988648402,0
6784862,2016-05-19 12:10:17+00:00,A,50000,0,3,MORTGAGE,4.56,debt_consolidation, 36 months,1,,28.8,0,0.509846991,0
6876688,2016-05-19 12:07:54+00:00,A,74000,0,11,RENT,23.78,debt_consolidation, 36 months,1,,73.6,0,0.597037735,0
8559305,2016-05-19 12:12:40+00:00,A,75000,0,4,RENT,34.67,debt_consolidation, 36 months,0,,70.3,0,0.217871331,0
7678667,2016-05-19 12:16:55+00:00,C,135000,0,3,MORTGAGE,6.32,debt_consolidation, 36 months,0,,56.8,0,0.385062109,0
8035209,2016-05-19 12:24:53+00:00,C,110000,0,9,MORTGAGE,9.55,debt_consolidation, 36 months,0,,69.9,0,0.738178228,0
6301700,2016-05-19 12:29:12+00:00,D,56000,1,1,RENT,11.72,debt_consolidation, 36 months,1,,93,0,0.949056155,0
8559156,2016-05-19 12:31:58+00:00,D,125000,0,11,MORTGAGE,16.43,debt_consolidation, 36 months,0,,44.2,0,0.431822116,0
8559065,2016-05-19 12:40:00+00:00,D,72000,0,11,,26.33,debt_consolidation, 36 months,1,,63.6,0,0.558325503,0
8559276,2016-05-19 12:42:24+00:00,B,90000,0,11,MORTGAGE,21.96,credit_card, 36 months,0,,68.7,0,0.234828736,0
8589019,2016-05-19 12:45:19+00:00,B,38400,1,1,MORTGAGE,3.88,debt_consolidation, 36 months,1,,44.3,0,0.968279581,0
8579425,2016-05-19 12:56:31+00:00,E,49000,0,6,MORTGAGE,14.72,home_improvement, 36 months,1,,79.4,0,0.466354293,0
8569661,2016-05-19 12:52:22+00:00,B,72000,0,4,MORTGAGE,16.65,credit_card, 60 months,0,,32.8,0,0.870065282,0
8559411,2016-05-19 13:00:18+00:00,C,24000,0,4,RENT,15.24,credit_card, 36 months,1,,67,0,0.405698956,0
8586857,2016-05-19 13:01:43+00:00,C,73000,0,10,MORTGAGE,32.58,debt_consolidation, 60 months,1,1,61.7,0,0.865354966,0
8579117,2016-05-19 13:11:26+00:00,A,26363,1,0,RENT,26.55,debt_consolidation, 36 months,0,,33.9,0,0.075341513,0
8559307,2016-05-19 13:20:46+00:00,D,40000,0,2,RENT,27.57,debt_consolidation, 36 months,1,,69.3,0,0.51933672,0
8588996,2016-05-19 13:28:59+00:00,A,98000,0,11,RENT,3.27,debt_consolidation, 36 months,1,,0,0,0.486394741,0
8569290,2016-05-19 13:28:59+00:00,C,21600,0,2,,26.28,other, 36 months,1,,36.4,0,0.715951712,1
8559388,2016-05-19 13:37:22+00:00,A,42500,1,1,RENT,33.72,debt_consolidation, 36 months,1,,41,0,0.115224019,0
8559403,2016-05-19 13:40:13+00:00,D,29000,0,3,OWN,25.46,debt_consolidation, 36 months,1,,92.2,0,0.96984673,0
8587754,2016-05-19 13:38:50+00:00,F,38900,0,6,MORTGAGE,30.07,debt_consolidation, 60 months,0,,45.1,0,0.583926903,0
8579380,2016-05-19 13:38:50+00:00,A,100000,0,2,RENT,27.37,debt_consolidation, 36 months,1,,32.9,0,0.129819527,0
8589196,2016-05-19 13:46:49+00:00,B,98000,0,6,RENT,11.28,credit_card, 36 months,0,,20.5,0,0.984890949,0
8567902,2016-05-19 13:46:49+00:00,C,185000,0,4,RENT,15.61,debt_consolidation, 36 months,1,,79.6,0,0.173010951,0
8569632,2016-05-19 13:41:36+00:00,C,32000,0,4,RENT,17.85,credit_card, 36 months,1,,57.6,0,0.451713115,0
8569493,2016-05-19 13:46:49+00:00,D,27833,0,6,RENT,11.34,debt_consolidation, 36 months,1,,90.5,0,0.684172028,0
8589000,2016-05-19 14:32:49+00:00,C,85000,0,10,MORTGAGE,20.84,debt_consolidation, 36 months,0,,78.5,0,0.291484165,0
8579137,2016-05-19 14:42:04+00:00,A,160000,0,8,MORTGAGE,2.89,debt_consolidation, 36 months,1,,46.3,0,0.524637758,0
8589189,2016-05-19 14:44:51+00:00,A,35000,1,1,RENT,17.94,debt_consolidation, 36 months,1,,28.7,0,0.323214884,0
8559473,2016-05-19 14:55:03+00:00,C,70000,0,6,MORTGAGE,24.09,debt_consolidation, 36 months,1,,62.6,0,0.792239065,0
8559398,2016-05-19 14:57:49+00:00,B,65000,0,11,RENT,13.26,debt_consolidation, 36 months,0,,39.9,0,0.215619002,1
8598637,2016-05-19 14:48:58+00:00,D,35000,1,1,RENT,12.65,debt_consolidation, 36 months,0,,43.6,0,0.095592998,0
8609178,2016-05-19 14:55:03+00:00,E,105000,1,1,RENT,13.17,debt_consolidation, 36 months,1,,55.5,0,0.228595823,0
8609284,2016-05-19 14:52:39+00:00,C,90000,0,4,MORTGAGE,10.27,home_improvement, 36 months,1,,60.2,0,0.391297826,0
8598350,2016-05-19 14:52:39+00:00,C,41600,1,1,RENT,32.8,debt_consolidation, 36 months,1,,72.3,0,0.22365611,0
8609153,2016-05-19 15:02:54+00:00,B,57500,0,3,RENT,19.08,credit_card, 36 months,1,,48.8,0,0.327644826,0
